"user_id","num_clicks","num_sessions","avg_session_duration","booking_rate","cancellation_rate","avg_clicks_per_session","age","gender","married","has_children","home_country","home_city","years_spent_on_traveltide","user_id","num_trips","num_flights","money_spent_hotel","avg_days_before_trip","avg_km_flown","money_spent_flight","avg_spending_per_trip","avg_trip_duration_days","flight_hotel_combo_rate","avg_seats_per_flight","discount_utilization_rate","avg_flight_discount","max_distance_traveled"
"578993","85","8","79.50","25","0","10.63","29","F","false","true","usa","houston","1","578993","2","4","59","12","3230","1032.06","545.5300000000000000","1","100","1","0","","3463.5706844438264"
"579021","108","8","100.75","12.5","0","13.50","38","M","false","false","usa","omaha","1","579021","1","2","102","4","2022","396.55","498.5500000000000000","2","100","1","0","","2021.6611076002553"
"579065","145","8","134.50","50","0","18.13","50","F","true","true","usa","louisville","1","579065","4","8","3354","7","1448","959.4805","1078.3701250000000000","4","100","1","50","0.12500000000000000000","2823.6902495710356"
"579230","77","8","71.63","12.5","0","9.63","45","M","false","false","usa","baltimore","1","579230","1","2","","11","1236","216.93","","","0","1","0","","1235.8571273397217"
"579275","127","8","258.59","75","12.5","15.88","46","F","true","false","canada","calgary","1","579275","4","6","1245","8","2576","1401.114","474.5285000000000000","3","75","1","25","0.10000000000000000000","2981.7359497901894"
"579307","251","9","354.10","66.66666666666666","11.11111111111111","27.89","55","F","true","true","usa","nashville","1","579307","4","8","358","7","995","701.89","211.2500000000000000","1","75","1","0","","1262.6738665262183"
"579323","142","8","132.38","37.5","0","17.75","29","F","false","true","usa","new york","1","579323","3","6","868.6","11","1724","963.67","610.7566666666666667","3","100","1","33.33333333333333","","2408.2609906561474"
"579404","134","8","123.88","50","0","16.75","39","F","false","false","usa","san diego","1","579404","4","7","1352","8","1774","1982.58","833.6450000000000000","3","100","2","0","","4154.468710785126"
"579547","127","8","119.50","37.5","0","15.88","46","F","true","false","usa","columbus","1","579547","3","6","1883","6","1961","1531.62","1046.9533333333333333","5","66.66666666666666","1","0","","3592.9044852021307"
"579589","200","8","188.50","75","0","25.00","49","F","true","false","usa","houston","1","579589","6","12","4059.05","7","1682","2805.2020","1080.1653333333333333","2","83.33333333333334","2","33.33333333333333","0.05000000000000000000","2403.5430407745216"
"579707","140","9","114.22","22.22222222222222","0","15.56","43","F","true","true","usa","colorado springs","1","579707","2","4","256","7","1220","671.70","463.8500000000000000","1","100","2","0","","1305.1377963883215"
"579714","109","8","100.25","25","0","13.63","86","F","true","false","usa","mobile","1","579714","2","0","3685","","","","","10","0","","0","",""
"579792","142","8","132.75","62.5","0","17.75","47","F","true","false","canada","toronto","1","579792","5","8","3357.3","55","1463","1038.0575","802.2715000000000000","5","80","1","40","0.25000000000000000000","2877.6323034516095"
"579804","98","8","92.25","37.5","0","12.25","56","F","true","false","usa","baton rouge","1","579804","3","3","5853.50","7","1115","304.05","169.1833333333333333","5","66.66666666666666","1","33.33333333333333","","1122.049965439922"
"579829","130","8","121.63","37.5","0","16.25","60","F","false","false","canada","calgary","1","579829","3","6","401","4","2462","1334.68","578.5600000000000000","2","100","1","0","","2925.934527339359"
"579846","106","8","100.00","12.5","0","13.25","26","F","false","false","usa","new york","1","579846","1","0","2479.5","","","","","19","0","","100","0.10000000000000000000",""
"579950","145","9","120.44","55.55555555555556","0","16.11","36","F","false","true","usa","baltimore","1","579950","5","8","4451","9","2887","2053.622","685.9244000000000000","6","80","1","20","0.10000000000000000000","3568.564910866295"
"579999","88","8","82.50","12.5","0","11.00","18","F","false","false","usa","new york","1","579999","1","0","260","","","","","2","0","","0","",""
"580077","141","8","129.50","25","0","17.63","33","F","true","false","usa","tampa","1","580077","2","2","968","9","1357","242.83","275.4150000000000000","4","50","1","0","","1356.8259563553916"
"580211","201","8","188.00","75","0","25.13","39","F","false","false","usa","oklahoma city","1","580211","6","12","4159.60","7","1592","1716.289","979.3148333333333333","4","100","1","33.33333333333333","0.10000000000000000000","2216.753676558997"
"580212","154","8","144.13","50","0","19.25","46","F","false","false","usa","baltimore","1","580212","4","6","2541.0","7","1666","893.445","669.6112500000000000","3","75","1","50","0.05000000000000000000","2067.5264225264505"
"580402","161","8","147.38","62.5","0","20.13","42","F","false","false","usa","las vegas","1","580402","5","8","1720","8","1995","2002.06","530.9840000000000000","5","60","1","0","","3475.49397961666"
"580460","104","8","97.25","37.5","0","13.00","43","F","false","true","usa","colorado springs","1","580460","3","4","630","6","1833","627.2955","333.8233333333333333","5","66.66666666666666","1","33.33333333333333","0.05000000000000000000","2687.077409758804"
"580515","154","9","128.89","33.33333333333333","0","17.11","48","F","false","false","usa","corpus christi","1","580515","3","6","2614","9","2411","2591.1135","1735.0378333333333333","4","100","2","66.66666666666666","0.10000000000000000000","2737.6820651927837"
"580578","176","9","146.44","44.44444444444444","0","19.56","44","F","false","true","canada","toronto","1","580578","4","8","1334","7","2802","2701.51","1008.8775000000000000","3","100","1","0","","3319.555643598771"
"580611","145","8","135.50","50","0","18.13","39","F","false","false","usa","new york","1","580611","4","7","890.4","5","2620","1605.19","435.9725000000000000","3","75","1","25","","3838.5844409127685"
"580626","124","9","102.11","33.33333333333333","0","13.78","53","F","true","false","usa","santa ana","1","580626","3","6","889.0","116","3430","2396.16","675.0833333333333333","5","66.66666666666666","1","66.66666666666666","","4152.542044745053"
"580658","112","8","104.38","37.5","0","14.00","47","F","false","false","canada","windsor","1","580658","3","6","789.1","5","1300","655.61","481.5700000000000000","3","100","1","33.33333333333333","","2811.7172464298374"
"580895","69","8","64.50","25","0","8.63","73","F","true","false","usa","austin","1","580895","2","0","1970.0","","","","","5","0","","50","",""
"580902","100","9","83.00","22.22222222222222","0","11.11","54","F","true","false","usa","philadelphia","1","580902","2","4","1296","6","151","57.11","676.5550000000000000","4","100","1","0","","151.1912589647484"
"580944","112","8","106.38","37.5","0","14.00","42","F","true","true","canada","winnipeg","1","580944","3","4","1827.4","5","2022","795.32","284.1733333333333333","7","33.33333333333333","1","33.33333333333333","","2429.001153980449"
"580971","157","9","130.78","22.22222222222222","0","17.44","44","M","false","false","canada","toronto","1","580971","2","4","1926","8","2114","842.47","1384.2350000000000000","5","100","1","0","","3523.2404321289337"
"581005","129","8","119.50","62.5","0","16.13","45","F","false","false","usa","el paso","1","581005","5","9","2873","8","2576","2027.83","945.7580000000000000","5","80","1","0","","3233.2164266053614"
"581085","265","8","641.32","62.5","12.5","33.13","27","F","true","true","usa","new york","1","581085","3","6","1158.5","7","2224","1235.54","798.0133333333333333","3","100","1","33.33333333333333","","3769.843276388704"
"581086","89","8","83.38","12.5","0","11.13","44","F","false","false","usa","los angeles","1","581086","1","2","777.6","4","4472","1978.749","2756.3490000000000000","2","100","3","100","0.10000000000000000000","4471.898291000603"
"581091","135","8","124.88","50","0","16.88","32","M","false","false","usa","dallas","1","581091","4","8","1693.0","9","2350","1630.97","830.9925000000000000","4","100","1","25","","2838.442946557796"
"581111","175","8","161.88","50","0","21.88","46","O","true","true","usa","las vegas","1","581111","4","8","1303.2","5","2070","1418.58","538.8700000000000000","3","75","1","50","0.10000000000000000000","3872.561482576592"
"581120","407","8","1103.00","50","12.5","50.88","41","F","false","false","canada","quebec","1","581120","2","4","336","6","2498","938.42","637.2100000000000000","3","100","1","0","","2513.943170540514"
"581239","104","8","96.00","25","0","13.00","37","M","false","true","usa","chicago","1","581239","2","4","225","7","1434","532.29","234.2650000000000000","6","50","1","0","","1545.4813194554595"
"581269","178","8","166.38","50","0","22.25","50","F","true","false","usa","san jose","1","581269","4","8","1309","7","4161","2878.79","1046.9475000000000000","3","100","1","0","","4271.028008526138"
"581307","85","9","70.56","33.33333333333333","0","9.44","32","F","false","false","usa","san antonio","1","581307","3","4","4247.8","6","2723","961.28","526.7600000000000000","6","66.66666666666666","1","33.33333333333333","","3005.456258941395"
"581343","309","8","1009.25","37.5","12.5","38.63","25","F","false","false","canada","halifax","1","581343","1","2","924","6","4693","878.09","1802.0900000000000000","4","100","1","0","","4693.282717588382"
"581365","95","8","88.13","12.5","0","11.88","32","F","false","false","usa","omaha","1","581365","1","2","378","8","1627","287.72","665.7200000000000000","3","100","1","0","","1626.5575594053205"
"581385","81","8","75.50","12.5","0","10.13","51","F","true","true","canada","calgary","1","581385","1","0","932","","","","","4","0","","100","0.10000000000000000000",""
"581388","80","8","74.13","12.5","0","10.00","26","F","false","false","usa","denver","1","581388","1","2","364","5","2512","423.5860","787.5860000000000000","8","100","1","100","0.05000000000000000000","2511.7156771344617"
"581409","100","8","91.75","37.5","0","12.50","39","F","false","true","usa","louisville","1","581409","3","6","1452","7","1771","1985.137","625.1856666666666667","3","66.66666666666666","2","33.33333333333333","0.10000000000000000000","2899.592524145956"
"581412","130","8","120.75","25","0","16.25","48","F","false","false","usa","charlotte","1","581412","2","4","1299","8","1420","510.44","904.7200000000000000","4","100","1","0","","1618.8462489506187"
"581438","125","8","116.50","37.5","0","15.63","40","M","true","false","usa","new york","1","581438","3","6","2465","8","1964","1510.255","1325.0850000000000000","6","100","2","33.33333333333333","0.05000000000000000000","3838.5844409127685"
"581461","87","8","80.88","12.5","0","10.88","18","F","false","false","usa","new york","1","581461","1","0","302","","","","","1","0","","0","",""
"581491","248","9","872.00","44.44444444444444","11.11111111111111","27.56","18","F","false","false","usa","kansas city","1","581491","2","2","1830","9","2118","380.41","532.2050000000000000","5","50","1","0","","2118.0906385799485"
"581527","120","9","99.11","55.55555555555556","0","13.33","38","F","true","false","usa","san antonio","1","581527","5","8","2180.65","7","2473","1676.89","548.3580000000000000","3","60","1","20","0.25000000000000000000","3052.8271507932945"
"581577","130","8","120.88","25","0","16.25","38","M","true","false","usa","portland","1","581577","2","4","157","7","2604","880.31","518.6550000000000000","1","100","1","0","","3647.018012613277"
"581666","131","8","122.75","37.5","0","16.38","52","F","true","false","usa","reno","1","581666","3","6","4937","8","3637","1901.43","2279.4766666666666667","9","100","1","0","","4032.9720159286426"
"581685","120","8","112.88","12.5","0","15.00","58","F","true","true","usa","new york","1","581685","1","2","89","9","2181","398.57","487.5700000000000000","2","100","1","0","","2180.6802248198715"
"581721","159","8","147.13","62.5","0","19.88","43","F","false","false","canada","toronto","1","581721","5","9","3343","7","2218","1955.47","1059.6940000000000000","6","100","1","0","","2892.6729932816106"
"581770","160","8","148.75","25","0","20.00","56","F","true","true","canada","vancouver","1","581770","2","2","1082","7","2639","490.36","399.1800000000000000","4","50","1","0","","2639.1113848520586"
"581835","161","8","148.75","62.5","0","20.13","39","F","false","false","usa","detroit","1","581835","5","8","5642.95","10","1340","1138.0620","1272.4124000000000000","3","80","2","40","0.15000000000000000000","3222.503175136667"
"581858","150","8","138.75","25","0","18.75","47","F","true","false","usa","los angeles","1","581858","2","4","46.75","10","2615","1015.93","319.0300000000000000","2","50","1","50","","3031.1910391813612"
"581901","134","8","124.13","62.5","0","16.75","54","F","true","false","usa","new orleans","1","581901","5","8","2182","9","1874","1149.9545","340.5149000000000000","2","60","1","40","0.20000000000000000000","2194.9091230629124"
"582011","136","8","126.25","50","0","17.00","64","F","true","true","usa","baltimore","1","582011","4","8","3670","6","2039","1898.1440","1392.0360000000000000","3","100","1","25","0.15000000000000000000","3482.679348656307"
"582038","148","9","123.78","22.22222222222222","0","16.44","29","F","false","false","usa","norfolk","1","582038","2","4","2172","6","3511","2372.36","2272.1800000000000000","4","100","2","0","","3791.8155885339593"
"582227","148","8","138.25","50","0","18.50","31","F","false","true","canada","halifax","1","582227","4","6","2688","5","3234","1511.4005","748.3301250000000000","6","50","1","50","0.12500000000000000000","4055.6501749337626"
"582254","160","8","148.25","50","0","20.00","51","F","false","false","usa","indianapolis","1","582254","4","7","3978","6","1570","890.24","1149.1450000000000000","5","75","1","0","","2820.834500323046"
"582319","155","8","144.88","50","0","19.38","56","F","false","false","usa","denver","1","582319","4","8","3102.20","90","6128","5376.94","2119.7850000000000000","5","100","1","25","","17836.53706109372"
"582320","130","9","106.44","22.22222222222222","0","14.44","58","F","true","false","canada","ottawa","1","582320","2","2","1224","9","3740","653.76","554.8800000000000000","4","50","1","0","","3739.589951281529"
"582326","147","8","135.13","50","0","18.38","46","F","true","false","usa","baltimore","1","582326","4","8","1016","8","1159","850.81","466.7025000000000000","2","100","1","0","","3720.4962167465706"
"582333","164","8","153.00","50","0","20.50","44","F","true","false","usa","san antonio","1","582333","4","6","2490.50","6","1676","980.19","403.5750000000000000","4","50","1","25","0.10000000000000000000","2709.395449172897"
"582343","119","8","110.63","25","0","14.88","36","F","false","false","usa","tampa","1","582343","2","3","539","7","4219","979.15","759.0750000000000000","2","100","1","0","","4649.053863149768"
"582446","173","8","270.05","50","12.5","21.63","34","F","false","true","usa","rochester","1","582446","2","2","670.5","10","2067","387.75","193.8750000000000000","2","50","1","50","","2066.8201567301207"
"582482","140","9","117.22","22.22222222222222","0","15.56","41","F","true","false","usa","brownsville","1","582482","2","2","392","10","3244","584.72","392.3600000000000000","3","50","1","0","","3243.5537143375996"
"582484","167","8","155.00","37.5","0","20.88","39","F","true","true","usa","indianapolis","1","582484","3","6","627","6","1126","621.58","416.1933333333333333","2","100","1","0","","1355.9502702404739"
"582577","117","9","98.11","33.33333333333333","0","13.00","42","F","true","true","usa","dallas","1","582577","3","6","1065","8","2245","1092.88","719.2933333333333333","2","100","1","0","","2791.278964593684"
"582636","141","9","116.78","22.22222222222222","0","15.67","51","F","false","false","usa","omaha","1","582636","2","4","520","8","1708","598.55","559.2750000000000000","1","100","1","0","","1737.2185917633565"
"582664","113","8","104.75","12.5","0","14.13","55","F","true","true","usa","anchorage","1","582664","1","2","1029","11","4145","933.5","1962.5000000000000000","3","100","1","0","","4145.085011188887"
"582723","165","9","134.56","44.44444444444444","0","18.33","49","F","true","true","usa","new york","1","582723","4","8","5524.00","8","3539","3450.1330","2243.5332500000000000","5","100","1","50","0.05000000000000000000","4099.1770430250735"
"582768","144","8","133.88","62.5","0","18.00","43","F","true","false","usa","chicago","1","582768","5","10","9299","51","3286","4354.62","2671.1460000000000000","5","80","1","0","","11987.858027947312"
"582785","141","8","130.25","75","0","17.63","54","F","false","true","usa","stockton","1","582785","6","12","1629","6","2657","2729.9495","726.4915833333333333","3","100","1","16.666666666666664","0.05000000000000000000","3733.3984106411667"
"582796","191","9","156.44","11.11111111111111","0","21.22","25","F","false","false","canada","toronto","1","582796","1","0","5838","","","","","21","0","","0","",""
"582801","171","8","252.47","50","12.5","21.38","52","F","true","false","usa","milwaukee","1","582801","2","4","1738","8","1033","365.953","1051.9765000000000000","5","100","1","50","0.10000000000000000000","1364.3859852966757"
"582828","118","8","108.88","37.5","0","14.75","31","F","false","false","usa","san antonio","1","582828","3","6","1497.6","7","2370","1232.00","627.3100000000000000","3","33.33333333333333","1","33.33333333333333","","3050.4752783825334"
"582833","163","8","152.63","25","0","20.38","44","F","false","false","usa","detroit","1","582833","2","4","668","6","605","837.0","611.5000000000000000","2","50","4","0","","822.1759435440073"
"582979","209","9","172.11","66.66666666666666","0","23.22","47","F","false","false","usa","reno","1","582979","6","12","1749.0","7","2573","2604.426","648.7126666666666667","3","83.33333333333334","1","33.33333333333333","0.10000000000000000000","3838.858376189048"
"582995","123","8","114.13","50","0","15.38","41","F","false","false","usa","omaha","1","582995","4","6","1405","8","1490","804.89","324.5625000000000000","3","50","1","25","0.20000000000000000000","2046.3619193749475"
"583016","115","8","107.38","12.5","0","14.38","43","F","true","true","usa","laredo","1","583016","1","2","126","8","250","42.69","168.6900000000000000","3","100","1","0","","249.5869255808178"
"583023","143","8","131.63","37.5","0","17.88","54","F","true","false","usa","cleveland","1","583023","3","4","13282.00","5","594","206.63","312.2100000000000000","3","66.66666666666666","1","33.33333333333333","","693.2939797670097"
"583038","144","8","133.88","37.5","0","18.00","45","M","true","false","usa","chicago","1","583038","3","5","783","5","1063","445.514","353.9896666666666667","3","66.66666666666666","1","66.66666666666666","0.10000000000000000000","1165.5097458688963"
"583052","153","8","139.88","50","0","19.13","42","F","false","false","usa","miami","1","583052","4","8","1897.50","4","1842","1560.5385","864.5096250000000000","4","100","1","75","0.17500000000000000000","2298.5505547470048"
"583070","134","8","123.50","37.5","0","16.75","27","F","false","true","usa","new york","1","583070","3","6","1050","7","2370","1678.41","415.1466666666666667","2","33.33333333333333","1","33.33333333333333","","3341.2338142448084"
"583087","168","8","156.75","37.5","0","21.00","46","F","true","true","usa","chicago","1","583087","3","6","1590.40","8","1155","861.68","817.3600000000000000","4","100","1","33.33333333333333","","1173.3344883917134"
"583120","281","8","975.38","37.5","12.5","35.13","53","F","true","true","usa","stockton","1","583120","1","2","573","6","4176","796.57","1369.5700000000000000","4","100","1","0","","4175.732793161223"
"583134","129","8","120.00","12.5","0","16.13","35","F","false","false","usa","minneapolis","1","583134","1","2","0","4","1097","195.5575","195.5575000000000000","0","100","1","100","0.05000000000000000000","1096.891844922722"
"583200","103","8","97.00","25","0","12.88","41","F","true","false","usa","new york","1","583200","2","4","648","8","3235","1044.656","536.0350000000000000","5","50","1","50","0.10000000000000000000","4146.514613924837"
"583297","128","8","119.75","50","0","16.00","55","F","true","true","usa","los angeles","1","583297","4","8","2448","9","3271","2223.5020","1167.8755000000000000","4","100","1","25","0.05000000000000000000","4183.68105154044"
"583335","148","8","139.25","25","0","18.50","19","F","false","true","usa","san jose","1","583335","2","4","618.30","7","2695","1419.69","1018.9950000000000000","1","100","2","50","","3160.2516962972836"
"583336","142","9","116.78","22.22222222222222","0","15.78","37","F","false","true","usa","columbus","1","583336","2","2","1796","5","1468","280.75","238.3750000000000000","6","50","1","0","","1468.429041320076"
"583342","90","8","84.50","25","0","11.25","67","F","false","false","usa","riverside","1","583342","2","0","1430.60","","","","","7","0","","50","",""
"583446","119","8","109.00","50","0","14.88","34","F","false","false","usa","los angeles","1","583446","4","6","5982","8","3636","2926.619","1552.1547500000000000","4","75","2","25","0.10000000000000000000","4183.68105154044"
"583454","137","8","127.63","12.5","0","17.13","22","F","false","true","usa","montgomery","1","583454","1","2","123","9","1497","232.56","355.5600000000000000","2","100","1","0","","1496.6345240619632"
"583483","123","8","114.63","12.5","0","15.38","36","F","true","false","usa","philadelphia","1","583483","1","2","280","4","3755","523.536","803.5360000000000000","3","100","1","100","0.20000000000000000000","3754.709897244489"
"583486","163","9","134.00","44.44444444444444","0","18.11","45","F","true","false","usa","houston","1","583486","4","8","2360","7","2279","2410.90","1192.7250000000000000","3","100","2","0","","2752.826531375912"
"583490","56","8","52.75","12.5","0","7.00","25","M","false","false","usa","los angeles","1","583490","1","0","1290","","","","","6","0","","0","",""
"583499","135","8","124.25","37.5","0","16.88","49","F","false","false","canada","ottawa","1","583499","3","6","1215.00","8","2379","2067.8770","1094.2923333333333333","4","100","2","66.66666666666666","0.05000000000000000000","3066.7678394666646"
"583526","106","9","87.67","33.33333333333333","0","11.78","31","F","false","true","usa","san jose","1","583526","3","4","2061","10","3060","1069.98","464.3266666666666667","6","66.66666666666666","1","33.33333333333333","0.25000000000000000000","3060.3203310900835"
"583612","135","9","110.44","44.44444444444444","0","15.00","40","F","false","true","usa","st. louis","1","583612","4","8","3656","89","4906","6592.31","2523.1200000000000000","8","75","1","0","","16713.107478848022"
"583623","116","8","106.50","12.5","0","14.50","55","F","false","true","usa","tucson","1","583623","1","2","426","8","3835","633.95","1059.9500000000000000","4","100","1","0","","3835.207422381674"
"583664","109","9","90.56","22.22222222222222","0","12.11","48","F","true","false","usa","detroit","1","583664","2","4","121","6","912","329.33","225.1650000000000000","1","100","1","0","","1429.5543371159476"
"583759","102","8","96.25","25","0","12.75","37","F","false","true","usa","akron","1","583759","2","2","1810","7","646","115.02","258.5100000000000000","5","50","1","0","","646.321743577697"
"583764","102","8","95.50","25","0","12.75","45","F","false","true","usa","honolulu","1","583764","2","4","3831","9","4977","3998.52","3914.7600000000000000","4","100","3","0","","5626.958279961192"
"583931","147","8","136.38","37.5","0","18.38","49","M","false","false","usa","newark","1","583931","3","3","934.0","7","520","101.07","276.0233333333333333","4","66.66666666666666","1","33.33333333333333","","1007.134152640728"
"583976","85","8","80.38","25","0","10.63","39","F","true","false","usa","los angeles","1","583976","2","4","1347.3","7","1524","424.8620","886.0810000000000000","4","100","1","100","0.05000000000000000000","2664.2942490980713"
"584001","97","8","89.88","12.5","0","12.13","18","F","false","false","canada","calgary","1","584001","1","2","556","9","2107","782.65","1338.6500000000000000","1","100","2","0","","2106.712038485346"
"584012","98","8","91.38","25","0","12.25","47","F","true","true","usa","milwaukee","1","584012","2","4","642","8","1696","531.80","586.9000000000000000","4","100","1","0","","2398.463431464842"
"584030","158","8","145.75","50","0","19.75","54","F","true","true","usa","chicago","1","584030","4","8","933","6","1930","1272.1250","551.2812500000000000","2","100","1","25","0.25000000000000000000","2890.371949982522"
"584034","103","8","97.13","37.5","0","12.88","39","F","false","false","usa","new york","1","584034","3","6","1165.70","7","1992","1131.22","765.6400000000000000","2","100","1","33.33333333333333","","4079.0509948043723"
"584115","173","8","837.05","50","12.5","21.63","37","F","false","true","usa","houston","1","584115","2","0","1166","","","","","4","0","","50","0.05000000000000000000",""
"584134","127","8","116.50","25","0","15.88","40","F","false","true","usa","reno","1","584134","2","4","862","5","3453","1155.25","1008.6250000000000000","2","100","1","0","","4032.9720159286426"
"584185","82","8","75.38","12.5","0","10.25","49","F","true","true","usa","winston-salem","1","584185","1","2","0.0","7","765","127.09","127.0900000000000000","1","100","1","100","","765.3845678669899"
"584241","59","8","54.50","25","0","7.38","57","F","false","true","usa","charlotte","1","584241","2","0","1960","","","","","3","0","","0","",""
"584247","92","8","85.38","37.5","0","11.50","39","F","false","false","canada","calgary","1","584247","3","6","528","8","2747","1976.67","834.8900000000000000","2","100","1","0","","2919.600536844447"
"584288","185","9","152.11","55.55555555555556","0","20.56","38","F","false","false","usa","tallahassee","1","584288","5","9","2006.2","9","2266","1709.6540","743.1708000000000000","3","100","1","40","0.12500000000000000000","3290.179189792846"
"584423","94","8","86.50","25","0","11.75","35","F","false","false","usa","tampa","1","584423","2","4","437.35","5","1530","556.88","497.1150000000000000","2","100","1","50","","1552.6550548578919"
"584459","70","8","66.50","25","0","8.75","38","F","true","true","usa","richmond","1","584459","2","2","3856","9","1971","346.13","1883.0650000000000000","7","50","1","0","","1970.6474458945272"
"584525","234","8","217.50","87.5","0","29.25","51","F","false","false","usa","new york","1","584525","7","12","5412","7","1295","1717.749","675.8400000000000000","9","57.14285714285714","1","28.57142857142857","0.10000000000000000000","3629.0375659645947"
"584530","164","8","152.63","50","0","20.50","43","F","true","true","usa","brownsville","1","584530","4","8","5763.8","6","2858","2979.0765","2185.7191250000000000","6","100","2","75","0.12500000000000000000","3459.883543236146"
"584531","113","8","104.75","25","0","14.13","45","M","true","true","usa","shreveport","1","584531","2","4","3046","8","1417","417.396","1731.6980000000000000","3","100","1","50","0.10000000000000000000","2387.2437564982624"
"584537","146","8","136.38","62.5","0","18.25","50","F","true","false","usa","el paso","1","584537","5","8","890.6","6","1267","863.06","233.3640000000000000","2","60","1","20","","2879.6696894540055"
"584549","424","11","805.00","45.45454545454545","9.090909090909092","38.55","55","F","false","false","usa","st. louis","1","584549","3","3","1365","8","1241","224.581","219.8603333333333333","2","66.66666666666666","1","100","0.21666666666666666667","1384.0801758084046"
"584591","138","8","129.25","37.5","0","17.25","42","F","false","false","usa","new york","1","584591","3","5","132","5","790","358.64","163.5466666666666667","1","100","1","0","","1185.860431528451"
"584666","197","9","160.11","44.44444444444444","0","21.89","51","M","true","false","usa","milwaukee","1","584666","4","6","2737","6","744","520.98","671.2450000000000000","3","75","2","0","","1085.250314080886"
"584787","369","9","939.67","44.44444444444444","11.11111111111111","41.00","66","F","true","false","usa","los angeles","1","584787","2","0","3876","","","","","10","0","","50","0.10000000000000000000",""
"584843","270","9","443.55","33.33333333333333","11.11111111111111","30.00","56","F","true","true","usa","san diego","1","584843","1","2","0","13","4154","711.6","711.6000000000000000","1","100","1","0","","4154.468710785126"
"584844","111","8","103.25","37.5","0","13.88","44","F","false","false","usa","oakland","1","584844","3","6","1203","9","1936","1409.1670","870.7223333333333333","3","100","1","33.33333333333333","0.15000000000000000000","4180.797364123816"
"584875","165","8","152.63","37.5","0","20.63","41","F","true","false","usa","las vegas","1","584875","3","6","4238","8","3611","2233.14","2157.0466666666666667","4","100","1","0","","3611.351371150136"
"584912","107","8","100.13","50","0","13.38","37","F","false","false","usa","tucson","1","584912","4","8","1323","7","2835","1833.05","632.3050000000000000","2","75","1","25","","3826.233074935899"
"584977","176","8","163.13","37.5","0","22.00","46","M","false","false","usa","fort worth","1","584977","3","6","4180","8","1935","1285.0035","1821.6678333333333333","4","100","1","33.33333333333333","0.05000000000000000000","3022.6365948422385"
"584998","193","8","177.88","50","0","24.13","56","F","true","false","usa","lincoln","1","584998","4","4","2804.4","8","1644","626.39","496.8475000000000000","6","50","1","50","0.10000000000000000000","2030.6749508461157"
"585187","160","8","147.13","37.5","0","20.00","57","F","true","false","usa","philadelphia","1","585187","3","6","346.60","6","1955","917.1330","421.2443333333333333","2","100","1","33.33333333333333","0.15000000000000000000","3537.586398563532"
"585248","88","8","81.88","12.5","0","11.00","48","F","true","true","usa","el paso","1","585248","1","2","121","8","2265","394.55","515.5500000000000000","2","100","1","0","","2264.9472939411357"
"585310","109","8","101.38","37.5","0","13.63","35","F","false","false","canada","toronto","1","585310","3","6","1976","5","1980","1126.51","1034.1700000000000000","3","100","1","0","","2833.136971785565"
"585492","111","8","103.50","12.5","0","13.88","46","F","false","false","usa","new york","1","585492","1","2","120","9","3759","613.989","733.9890000000000000","3","100","1","100","0.10000000000000000000","3758.5217399550093"
"585583","95","9","79.33","22.22222222222222","0","10.56","38","F","false","true","usa","milwaukee","1","585583","2","4","411","8","848","435.02","423.0100000000000000","2","100","2","0","","994.2402570887186"
"585585","163","8","150.38","87.5","0","20.38","47","F","false","false","usa","new york","1","585585","7","13","12950.00","6","2633","3820.34","2395.7628571428571429","5","100","1","14.285714285714285","","3769.843276388704"
"585595","114","8","106.13","25","0","14.25","44","F","false","false","usa","washington","1","585595","2","4","540","176","10968","2905.05","560.3800000000000000","3","50","1","0","","18417.456323739916"
"585650","397","8","1104.13","50","12.5","49.63","32","F","false","false","usa","portland","1","585650","2","2","3270.0","9","916","161.59","427.7950000000000000","4","50","1","50","","916.2358278747338"
"585717","151","8","140.75","25","0","18.88","20","M","false","false","usa","houston","1","585717","2","4","300","6","2438","789.69","365.0500000000000000","4","50","1","50","","2764.539849792502"
"585722","182","8","169.75","37.5","0","22.75","34","F","true","false","canada","montreal","1","585722","3","4","975.6","10","2418","908.8080","447.4693333333333333","2","66.66666666666666","1","66.66666666666666","0.05000000000000000000","3685.8077529473426"
"585745","176","8","163.38","50","0","22.00","48","F","true","false","usa","lubbock","1","585745","4","8","1412.30","8","1903","1262.62","558.1225000000000000","3","75","1","25","","2708.8006957716575"
"585768","201","8","187.38","12.5","0","25.13","44","F","false","true","usa","san francisco","1","585768","1","2","544","5","4202","742.71","1286.7100000000000000","3","100","1","0","","4201.894255236234"
"585832","87","8","80.38","25","0","10.88","50","F","false","false","canada","hamilton","1","585832","2","4","533","7","1495","528.82","530.9100000000000000","2","100","1","0","","2901.693533593389"
"585882","128","8","118.88","37.5","0","16.00","50","F","true","false","usa","des moines","1","585882","3","4","2845.0","4","1890","1069.30","953.7666666666666667","7","66.66666666666666","2","33.33333333333333","","2475.2868961932763"
"585915","113","8","106.13","37.5","0","14.13","47","F","true","false","usa","los angeles","1","585915","3","6","1544","7","1410","846.14","579.7633333333333333","5","33.33333333333333","1","0","","2959.344415550896"
"585946","123","8","114.13","25","0","15.38","48","F","true","false","usa","akron","1","585946","2","2","1548","6","1173","200.493","410.7465000000000000","3","50","1","50","0.10000000000000000000","1172.5338764047"
